
mistake,fix,mistake freq,fix freq,type,Efreq
mayor,major,1595.0,5343.0,Substitution,0
mayor,major,1595.0,5343.0,Substitution,0
unix,Unix,17.0,17.0,Caps Error,0
an,a,95071.0,1041179.0,Insertion,0
an,a,95071.0,1041179.0,Insertion,0
an,a,95071.0,1041179.0,Insertion,0
ad,at,694.0,164072.0,Substitution,0
This,Or,406915.0,86970.0,Standard,0
watch,daemon,16831.0,13.0,Standard,0
render,connect,103.0,492.0,Standard,0
examples,source,97.0,1437.0,Standard,0
calculated,calculate,120.0,106.0,Insertion,0
calculated,calculate,120.0,106.0,Insertion,0
it,its,963712.0,8757.0,Deletion,0
it,its,963712.0,8757.0,Deletion,0
it,its,963712.0,8757.0,Deletion,0
display,displayed,435.0,75.0,Compound,0
option,options,736.0,715.0,Deletion,0
colors,category,528.0,207.0,Standard,0
colors,category,528.0,207.0,Standard,0
colors,category,528.0,207.0,Standard,0
widgets,are,3.0,265672.0,Standard,0
a,an,1041179.0,95071.0,Deletion,0
retrieve,retrieved,210.0,42.0,Deletion,0
synchronise,synchronize,10.0,34.0,Substitution,0
do,does,312915.0,34002.0,Compound,0
is,ist,459663.0,38.0,Deletion,0
sample,samples,744.0,442.0,Deletion,0
mad,mac,5784.0,1440.0,Substitution,0
our,out,71425.0,197131.0,Substitution,0
target,targets,1936.0,340.0,Deletion,0
The,the,1501908.0,1501908.0,Caps Error,0
two,three,54384.0,27654.0,Standard,0
None,none,5641.0,5641.0,Caps Error,0
threw,through,2082.0,28026.0,Standard,0
Code,Add,2709.0,1686.0,Standard,0
main,master,2179.0,4450.0,Standard,0
download,downloads,168.0,10.0,Deletion,0
script,scripts,1000.0,119.0,Deletion,0
Maven,Alfresco,5.0,7.0,Standard,0
your,of,328715.0,590439.0,Standard,0
mere,merge,401.0,71.0,Deletion,0
discussions,discussion,86.0,619.0,Insertion,0
from,across,103992.0,4801.0,Standard,0
But,In,225291.0,498444.0,Standard,0
Some,Already,88089.0,16246.0,Standard,0
the,work,1501908.0,40699.0,Standard,0
publish,archive,260.0,67.0,Standard,0
they,these,209250.0,46104.0,Standard,0
te,the,150.0,1501908.0,Deletion,0
will,let,108306.0,123381.0,Standard,0
data,date,1306.0,7218.0,Substitution,0
it,before,963712.0,40501.0,Standard,0
writing,waiting,2852.0,10767.0,Substitution,0
But,If,225291.0,180610.0,Standard,0
file,fine,2246.0,30502.0,Substitution,0
Was,Not,288391.0,276673.0,Standard,0
not,now,276673.0,163333.0,Substitution,0
var,let,7.0,123381.0,Standard,0
by,of,68364.0,590439.0,Standard,0
Hackers,Hacker,59.0,108.0,Insertion,0
display,displayed,435.0,75.0,Compound,0
your,data,328715.0,1306.0,Standard,0
Usage,Documentation,26.0,69.0,Standard,0
the,users,1501908.0,63.0,Standard,0
CANCELLED,CANCELED,332.0,372.0,Insertion,0
Changs,Changes,7.0,1481.0,Deletion,0
abort,panic,235.0,1114.0,Standard,0
abort,panic,235.0,1114.0,Standard,0
abort,panic,235.0,1114.0,Standard,0
accomodate,accommodate,6.0,109.0,Deletion,0
the,above,1501908.0,2493.0,Standard,0
c,C,4675.0,4675.0,Caps Error,0
contains,consists,260.0,68.0,Standard,0
two,four,54384.0,13045.0,Standard,0
t,to,733338.0,1156570.0,Deletion,0
stream,streams,410.0,80.0,Deletion,0
an,a,95071.0,1041179.0,Insertion,0
an,a,95071.0,1041179.0,Insertion,0
to,of,1156570.0,590439.0,Standard,0
every,holding,28007.0,3530.0,Standard,0
bound,values,940.0,432.0,Standard,0
block,blocks,2067.0,765.0,Deletion,0
two,three,54384.0,27654.0,Standard,0
object,attributes,1314.0,38.0,Standard,0
Controllers,controllers,26.0,26.0,Caps Error,0
both,the,15062.0,1501908.0,Standard,0
using,mustache,3520.0,252.0,Standard,0
ruby,java,607.0,78.0,Standard,0
ruby,java,607.0,78.0,Standard,0
ruby,java,607.0,78.0,Standard,0
two,three,54384.0,27654.0,Standard,0
under,underlying,13358.0,64.0,Compound,0
veterans,developers,95.0,25.0,Standard,0
allow,enable,2263.0,75.0,Standard,0
want,to,140718.0,1156570.0,Standard,0
router,routing,15.0,36.0,Standard,0
indexes,indices,4.0,2.0,Standard,0
On,Make,354742.0,70775.0,Standard,0
an,the,95071.0,1501908.0,Standard,0
project,projects,1907.0,285.0,Deletion,0
two,three,54384.0,27654.0,Standard,0
None,none,5641.0,5641.0,Caps Error,0
ruby,python,607.0,79.0,Standard,0
threw,through,2082.0,28026.0,Standard,0
